point_key,point_label,operator_key,tso_eic_code,operator_label,direction_key,valid_from,valid_to,has_data,is_virtualized_commercially,virtualized_commercially_since,is_virtualized_operationally,virtualized_operationally_since,is_pipe_in_pipe,related_operators,related_points,pipe_in_pipe_with_tso_key,pipe_in_pipe_with_tso_label,is_double_reporting,double_reporting_with_tso_key,double_reporting_with_tso_label,tso_item_identifier,tp_tso_item_label,tp_tso_valid_from,tp_tso_valid_to,tp_tso_remarks,tp_tso_conversion_factor,tp_rmk_grid_conversion_factor_capacity_default,tp_tso_gcv_min,tp_tso_gcv_max,tp_tso_gcv_remarks,tp_tso_gcv_unit,tp_tso_entry_exit_type,multi_annual_contracts_is_available,multi_annual_contracts_remarks,annual_contracts_is_available,annual_contracts_remarks,half_annual_contracts_is_available,half_annual_contracts_remarks,quarterly_contracts_is_available,quarterly_contracts_remarks,monthly_contracts_is_available,monthly_contracts_remarks,daily_contracts_is_available,daily_contracts_remarks,day_ahead_contracts_is_available,day_ahead_contracts_remarks,available_contracts_remarks,sentence_cmp_unsuccessful,sentence_cmp_unavailable,sentence_cmp_auction,sentence_cmp_made_available,last_update_date_time,is_invalid,is_cam_relevant,is_cmp_relevant,booking_platform_key,booking_platform_label,booking_platform_url,virtual_reverse_flow,virtual_reverse_flow_remark,t_so_country,t_so_balancing_zone,cross_border_point_type,e_u_relationship,connected_operators,adjacent_tso_eic,adjacent_operator_key,adjacent_country,point_type,id_point_type,adjacent_zones,id,data_set,region,adjacent_region,url
UGS-00312,UGS Kraak,DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,entry,,,True,False,,False,,False,,,,,,,,21W000000000020H,UGS Kraak,2000-06-01,2099-12-31,,1.000000,,11.246000,,,kWh/Nm³,,True,,True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0003UGS-00312entryDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00312,UGS Kraak,DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,exit,,,True,False,,False,,False,,,,,,,,21W000000000020H,UGS Kraak,2000-06-01,2099-12-31,,1.000000,,11.246000,,,kWh/Nm³,,True,,True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0003UGS-00312exitDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00313,UGS Stassfurt,DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,entry,,,True,False,,False,,False,,,,,,,,21W0000000000265,UGS Staßfurt,2011-10-01,2099-12-31,,1.000000,,11.246000,,,kWh/Nm³,,True,,True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,RWE Gas Storage West,                ,DE-SSO-0014,DE,Storage point,6,,5DE-TSO-0003UGS-00313entryDE-SSO-0014,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00313,UGS Stassfurt,DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,exit,,,True,False,,False,,False,,,,,,,,21W0000000000265,UGS Staßfurt,2011-10-01,2099-12-31,,1.000000,,11.246000,,,kWh/Nm³,,True,,True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,RWE Gas Storage West,                ,DE-SSO-0014,DE,Storage point,6,,5DE-TSO-0003UGS-00313exitDE-SSO-0014,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00441,VGS Storage Hub,DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,entry,,,True,False,,False,,False,,,,,,,,21W0000000000427,VGS Storage Hub,1899-12-31,2099-12-31,This network point is the virtual consolidation of UGS Bad Lauchstädt and UGS Bernburg.Actual flows and caloric values shown are an aggregate value for both UGS Bad Lauchstädt and UGS Bernburg.,1.000000,,11.246000,,,kWh/Nm³,,True,,True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,VNG Gasspeicher,                ,DE-SSO-0006,DE,Storage point,6,,5DE-TSO-0003UGS-00441entryDE-SSO-0006,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00441,VGS Storage Hub,DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,exit,,,True,False,,False,,False,,,,,,,,21W0000000000427,VGS Storage Hub,1899-12-31,2099-12-31,This network point is the virtual consolidation of UGS Bad Lauchstädt and UGS Bernburg.Actual flows and caloric values shown are an aggregate value for both UGS Bad Lauchstädt and UGS Bernburg.,1.000000,,11.246000,,,kWh/Nm³,,True,,True,,True,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,VNG Gasspeicher,                ,DE-SSO-0006,DE,Storage point,6,,5DE-TSO-0003UGS-00441exitDE-SSO-0006,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00383,UGS Harsefeld,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z000000000293E,UGS HARSEFELD,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00383entryDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00383,UGS Harsefeld,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z000000000293E,UGS HARSEFELD,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00383exitDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00393,UGS Uelsen,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z000000000295A,UGS UELSEN,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00393entryDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00393,UGS Uelsen,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z000000000295A,UGS UELSEN,2004-07-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00393exitDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00480,UGS Lesum H,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,entry,,,True,False,,False,,False,,,,,,,,21Z18Y5014YTGHA1,UGS Lesum H,2021-04-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00480entryDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00480,UGS Lesum H,DE-TSO-0005,21X-DE-D-A0A0A-K,Gasunie Deutschland ,exit,,,True,False,,False,,False,,,,,,,,21Z18Y5014YTGHA1,UGS Lesum H,2021-04-01,2099-12-31,,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Storengy Deutschland,                ,DE-SSO-0003,DE,Storage point,6,,5DE-TSO-0005UGS-00480exitDE-SSO-0003,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00479,Zone UGS EWE H-Gas,DE-TSO-0006,21X000000001132O,Gastransport Nord,entry,,,True,False,,False,,False,,,,,,,,37Z000000007514V,Zone UGS EWE H-Gas,2021-01-01,2050-12-31,,1.000000,,11.330000,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,"Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.","Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.","Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.","Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.",2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,EWE Gasspeicher,                ,DE-ESO-0005,DE,Storage point,6,,5DE-TSO-0006UGS-00479entryDE-ESO-0005,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00479,Zone UGS EWE H-Gas,DE-TSO-0006,21X000000001132O,Gastransport Nord,exit,,,True,False,,False,,False,,,,,,,,37Z000000007514V,Zone UGS EWE H-Gas,2021-01-01,2050-12-31,,1.000000,,11.330000,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,"Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.","Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.","Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.","Since October 1st 2021 all available capacity of the interconnection point (IP) Oude Statenzijl will be offered at VIP TTF-THE-L, EIC 21Z012965309364T, operated by Thyssengas GmbH. Publication-related data on capacities at the VIP can be viewed on the Thyssengas homepage and on ENTSOG transparency platform. Data relevant to publication on contracts still in progress at the IP Oude Statenzijl (see existing contracts) remain on the transparency page of the IP.",2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,EWE Gasspeicher,                ,DE-ESO-0005,DE,Storage point,6,,5DE-TSO-0006UGS-00479exitDE-ESO-0005,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00355,UGS Bierwang,DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,entry,,,True,False,,False,,False,,,,,,,,21Z000000000323V,Speicher Bierwang,2007-10-01,2099-12-31,As of 2022-04-01 capacities are auctioned in the competition zone consisting of the entry points Speicher Bierwang and Speicher Breitbrunn.,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0009UGS-00355entryDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00355,UGS Bierwang,DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,exit,,,True,False,,False,,False,,,,,,,,21Z000000000323V,Speicher Bierwang,2007-10-01,2099-12-31,As of 2022-04-01 capacities are auctioned in the competition zone consisting of the exit points Speicher Bierwang and Speicher Breitbrunn.,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0009UGS-00355exitDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00357,UGS Breitbrunn,DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,entry,,,True,False,,False,,False,,,,,,,,21Z000000000332U,Speicher Breitbrunn,2007-10-01,2099-12-31,As of 2022-04-01 capacities are auctioned in the competition zone consisting of the entry points Speicher Breitbrunn and Speicher Bierwang.,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0009UGS-00357entryDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00357,UGS Breitbrunn,DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,exit,,,True,False,,False,,False,,,,,,,,21Z000000000332U,Speicher Breitbrunn,2007-10-01,2099-12-31,As of 2022-04-01 capacities are auctioned in the competition zone consisting of the exit points Speicher Bierwang and Speicher Breitbrunn.,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0009UGS-00357exitDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00359,Epe (DE) (Uniper) H-Gas / UGS Epe H (OGE),DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,entry,,,True,False,,False,,False,,,,,,,,21Z000000000328L,Speicher Epe H,2007-10-01,2099-12-31,As of 2022-04-01 capacities are auctioned in the competition zone consisting of the entry points Speicher Epe H and Speicher Gronau-Epe H1.,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0009UGS-00359entryDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00359,Epe (DE) (Uniper) H-Gas / UGS Epe H (OGE),DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,exit,,,True,False,,False,,False,,,,,,,,21Z000000000328L,Speicher Epe H,2007-10-01,2099-12-31,As of 2022-04-01 capacities are auctioned in the competition zone consisting of the exit points Speicher Epe H and Speicher Gronau-Epe H1.,1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,Uniper,                ,DE-SSO-0001,DE,Storage point,6,,5DE-TSO-0009UGS-00359exitDE-SSO-0001,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00444,Zone MND / OGE (DE),DE-TSO-0009,21X-DE-C-A0A0A-T,Open Grid Europe,entry,,,True,False,,False,,False,,,,,,,,37Y000000000386Q,Zone MND GSG,2016-04-01,2099-12-31,"Zone consists of storage points ""Speicher Hähnlein"" and ""Speicher Stockstadt"". ",1.000000,,,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,MND Germany,                ,DE-SSO-0028,DE,Storage point,6,,5DE-TSO-0009UGS-00444entryDE-SSO-0028,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
UGS-00294,Inzenham UGS,DE-TSO-0010,21X-DE-A-A0A0A-A,bayernets,entry,,,True,False,,False,,False,,,,,,,,21Z000000000443L,InzenhamUGS,2013-01-01,2099-12-31,,1.000000,,11.100000,,,kWh/m³,,False,,True,"Annual contracts are available at all points of bayernets except the point RC Lindau. For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September.",False,,True,,True,,True,,True,,"For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. At the point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT) the CMP measures of 2.2 ff Annex I REG 715/2009 are not applicable, because the measures only apply if firm capacities are sold at the respective point. At the point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT) only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.","Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled. 
For point RC Lindau Exit (DE -> AT) only quarterly contracts, monthly contracts, daily contracts and within day contracts will be offered each year only for the months April to September. 
Point Überackern ABG (AT) / Überackern (DE) Exit (DE -> AT): n/a: CMP measures of 2.2 ff Annex I REG 715/2009 only apply if firm capacities are sold at the respective point. At this point only interruptible capacity is offered.",2024-07-22T06:07:18+02:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,RWE Dea Speicher,                ,DE-SSO-0013,DE,Storage point,6,,5DE-TSO-0010UGS-00294entryDE-SSO-0013,5,Western Europe,Western Europe,https://transparency.entsog.eu/api/v1/operatorpointdirections?limit=-1&timeZone=UCT
